"ID","Country","Vessel","Cylinder Colour IMAGE","Cylinder Body ID","Vessel Material","Capacity","Diameter","Pressure","Markets","GAS","Body Color","Shoulder color","Cap Type","Cap ID","Cap Material","PaintingType","Valve Type","Valve ID","Valve Material","Thread gas outelet","Norm","Outlet Gas","Deep tube","Deep tube ID","Deep Tube Material","Stamping","Description Certificate","Description","Solvent","Price"
"Cyl1663","ITALY","Cylinder","ITA-H2-FOOD-T.jpg","CB2","Alloy",40,229,200,"Food","Hidrogen (H2)","Blue RAL 5021","Red RAL 3000","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 20 x 1/14"" Sinistro","UNI 4405/H","Standard (derived from the gas, intended use, country)","NO","DT2",,"Idrogeno","Idrogeno",,,"474.5"
"Cyl1664","ITALY","Cylinder","ITA-H2-FOOD-T.jpg","CB2","Alloy",50,229,200,"Food","Hidrogen (H2)","Blue RAL 5021","Red RAL 3000","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 20 x 1/14"" Sinistro","UNI 4405/H","Standard (derived from the gas, intended use, country)","NO","DT2",,"Idrogeno","Idrogeno",,,"518.5"
"Cyl1665","ITALY","Cylinder","ITA-H2-FOOD-T.jpg","CB2","Alloy",50,229,200,"Food","Hidrogen (H2)","Blue RAL 5021","Red RAL 3000","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 20 x 1/14"" Sinistro","UNI 4405/H","Standard (derived from the gas, intended use, country)","NO","DT2",,"Idrogeno","Idrogeno",,,"521.5"
"Cyl1666","ITALY","Cylinder","ITA-H2-IND-NC.jpg","CB1","Steel",50,229,200,"Industrial","Hidrogen (H2)","Gray RAL 7015","Red RAL 3000","NO CAP","CAP1","NO CAP","NO CAP","NO VALVE","VA1","NO VALVE",,,"NO VALVE","NO","DT2",,"Idrogeno","Idrogeno",,,"157"
"Cyl1667","ITALY","Cylinder","ITA-H2-FOOD-NC.jpg","CB1","Steel",50,229,200,"Food","Hidrogen (H2)","Blue RAL 5021","Red RAL 3000","NO CAP","CAP1","NO CAP","NO CAP","NO VALVE","VA1","NO VALVE",,,"NO VALVE","NO","DT2",,"Idrogeno","Idrogeno",,,"157"
"Cyl1668","ITALY","Cylinder","ITA-H2-PURE-NC.jpg","CB1","Steel",50,229,200,"Pure","Hidrogen (H2)","Beige Ral 1001","Red RAL 3000","NO CAP","CAP1","NO CAP","NO CAP","NO VALVE","VA1","NO VALVE",,,"NO VALVE","NO","DT2",,"Idrogeno","Idrogeno",,,"157"
"Cyl1669","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"48.5"
"Cyl1670","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"48.5"
"Cyl1671","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52"
"Cyl1672","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52"
"Cyl1673","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"48.5"
"Cyl1674","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"48.5"
"Cyl1675","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52"
"Cyl1676","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",1,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52"
"Cyl1677","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52.5"
"Cyl1678","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52.5"
"Cyl1679","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"56"
"Cyl1680","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,102,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"56"
"Cyl1681","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,118,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52.5"
"Cyl1682","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,118,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"52.5"
"Cyl1683","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,118,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"56"
"Cyl1684","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",2,118,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"56"
"Cyl1685","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",3,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"57.5"
"Cyl1686","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",3,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"57.5"
"Cyl1687","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",3,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"60"
"Cyl1688","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",3,111,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"60"
"Cyl1689","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"71.5"
"Cyl1690","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"71.5"
"Cyl1691","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"75"
"Cyl1692","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"75"
"Cyl1693","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"71.5"
"Cyl1694","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard mignon (17E)","VA3","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"71.5"
"Cyl1695","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"75"
"Cyl1696","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",5,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual mignon (17E)","VA5","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"75"
"Cyl1697","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",7,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"80.5"
"Cyl1698","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",7,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"84"
"Cyl1699","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",7,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"78.5"
"Cyl1700","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",7,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"82"
"Cyl1701","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",7,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"80.5"
"Cyl1702","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",7,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"84"
"Cyl1703","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",7,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"78.5"
"Cyl1704","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",7,152,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"82"
"Cyl1705","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",10,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"97.5"
"Cyl1706","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",10,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"101"
"Cyl1707","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",10,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"95.5"
"Cyl1708","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",10,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"99"
"Cyl1709","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",10,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"97.5"
"Cyl1710","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",10,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"101"
"Cyl1711","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",10,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"95.5"
"Cyl1712","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",10,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"99"
"Cyl1713","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"104.5"
"Cyl1714","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"108"
"Cyl1715","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"102.5"
"Cyl1716","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,140,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"106"
"Cyl1717","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"104.5"
"Cyl1718","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"108"
"Cyl1719","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"102.5"
"Cyl1720","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,176,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"106"
"Cyl1721","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,168,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"104.5"
"Cyl1722","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,168,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"108"
"Cyl1723","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,168,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"102.5"
"Cyl1724","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,168,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"106"
"Cyl1725","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,203,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"104.5"
"Cyl1726","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",14,203,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"108"
"Cyl1727","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,203,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"102.5"
"Cyl1728","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",14,203,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"106"
"Cyl1729","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",20,203,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"112.5"
"Cyl1730","ITALY","Cylinder","ITA-CO2-IND-T.jpg","CB1","Steel",20,203,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","Tulip","CAP3","Steel","Galvanized","Residual (25E)","VA4","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"116"
"Cyl1731","ITALY","Cylinder","ITA-CO2-IND-D.jpg","CB1","Steel",20,203,,"Industrial","Carbon Dioxide (CO2)","Gray RAL 7015","Gray RAL 7037","DIN closed","CAP2","Steel","Galvanized","Standard (25E)","VA2","Brass","W 21,7 x 1/14""","UNI 4406","Standard (derived from the gas, intended use, country)","NO","DT2",,"2° A - 2° O","2° A - 2° O",,,"110.5"
